name, g, bp-rp, mem
598686177268711424, 17.533,  1.163, N
598865191505506816, 19.335,  1.974, N
598675014648679936, 18.554,  1.694, N
598682608150907520, 19.479,  1.407, N
598678519341992448, 18.167,  1.097, N
598848320873918720, 18.194,  2.078, N
598854269403928832, 15.078,  0.919, N
598615263063727872, 17.358,  1.187, N
598661025940169600, 18.164,  1.892, N
598691576042583168, 17.170,  1.003, N
598692881712684160, 16.729,  0.950, N
598668447643653120, 16.542,  0.866, N
598690854488080128,  9.316,  0.712, N
598691468668448512, 17.259,  3.116, N
598694389246209152, 15.997,  0.935, N
598665393921995392, 19.422,  2.158, N
598692778633692032, 15.404,  0.748, N
598845365936412544, 19.413,  1.722, N
598616671812964224, 18.051,  0.904, N
598682505071704064, 14.768,  0.834, N
598616568733751552, 19.648,  2.276, N
598616671812961152, 17.606,  1.222, N
598669375358163072, 12.404,  1.166, N
598683879461244416, 18.848,  1.621, N
598849081083488512, 15.060,  1.794, N
598696210312350208, 16.604,  2.752, N
598691885280238464, 15.112,  0.991, N
598672506387805696, 16.082,  0.873, N
598664260050637184, 15.716,  0.875, N
598683497209111552, 18.653,  2.451, N
598683192266480512, 18.401,  2.897, N
598689273940126848, 18.195,  1.178, N
598616328215591552, 19.320,  1.242, N
598687830831163392, 17.826,  2.160, N
598640478816250880, 18.929,  1.622, N
598671131998265856, 18.404,  1.707, N
598672540747538688, 12.373,  0.814, N
598662129746868608, 19.721,  0.813, N
598675079073213824, 17.941,  2.528, N
598675079073001472, 14.778,  0.851, N
598856601570863872, 17.942,  2.046, N
598668555017939456, 15.569,  1.108, N
598845640814328320, 15.833,  1.498, N
598870998301320832, 17.902,  1.007, N
598655803259768832, 13.630,  0.744, N
598662988740322560, 19.973,  1.962, N
598683054827532672, 17.403,  1.491, N
598619523671233664, 17.021,  1.887, N
598614709017699840, 19.111,  0.854, N
598611895809482880, 18.345,  1.780, N
598869452113085184, 19.436,  2.116, N
598687792176425856, 19.727,  2.657, N
598687036262179712, 15.512,  0.829, N
598690407811509504, 16.367,  1.403, N
598843480446111616, 16.235,  1.771, N
598613579436507008, 14.476,  1.830, N
598668550722716672, 15.068,  1.230, N
598679721932926080, 16.556,  1.723, N
598853543554178432, 17.911,  1.195, N
598667661664759296, 19.031,  2.116, N
598954870422803584, 18.347,  2.188, N
598915734680184704, 18.923,  0.640, N
598919376812452480, 17.813,  0.758, N
598912474800754816, 14.201,  0.763, N
598888934084818048, 18.501,  0.675, N
598915769040248576, 19.235,  2.113, N
598972844860894080, 15.548,  0.887, N
598924668212218368, 19.368,  2.400, N
598944356342825344, 18.502,  1.014, N
598882611892905472, 19.989,  1.605, N
598917727545001216, 19.069,  0.697, N
598887972012139776, 19.495,  0.813, N
598954874717728128, 12.915,  0.720, N
598890381488889088, 14.012,  0.797, Y
598975898582241152, 19.427,  2.148, N
598969748189065984, 19.618,  1.512, N
598898073775010816, 13.372,  0.733, Y
598975005229038848, 19.298,  2.116, N
598890102320433792, 18.434,  0.246, N
598925664644648448, 19.495,  2.308, N
598973596479768064, 16.368,  1.061, N
598951365728804736, 12.011,  0.748, N
598878355579916672, 19.368,  2.377, N
598880241070957184, 19.304,  1.877, N
598976723215964800, 18.006,  1.781, N
598974077516110080, 17.583,  2.384, N
598976796230811136, 17.344,  0.635, N
598889866092818816, 19.658,  1.479, N
598936831559617024, 19.422,  2.781, N
598977788367856768, 19.126,  1.915, N
598896802464902912, 17.214,  1.007, N
598921816353888768, 17.245,  1.744, N
598916834191823360, 17.031,  1.529, N
598971195593467904, 13.490,  1.263, N
598891614144361728, 18.975,  1.973, N
598978303763935104, 17.524,  0.799, N
598978578641842560, 19.857,  1.838, N
598896665025941888, 17.215,  1.045, N
598902441757061248, 18.465,  1.772, N
598890553287583872, 16.970,  0.776, N
598941470124316672, 18.503,  0.722, N
598890858230100736, 16.856,  1.244, N
598889866092818304, 19.941,  1.750, N
598965354437954944, 16.046,  1.090, N
598944841674153344, 14.245,  0.973, N
598897631393732224, 15.239,  1.000, N
598921202174161664, 14.222,  0.697, N
598896321428545024, 17.058,  1.460, N
598968962210488064, 15.287,  1.239, N
598963739530253952, 15.996,  1.044, N
598966625748281472, 16.746,  1.007, N
598898799624843136, 14.541,  0.857, N
598956760207913984, 16.972, -0.475, N
598912126907601152, 15.113,  0.799, N
598963189774446976, 16.590,  0.898, N
598960608498650368, 19.883,  2.376, N
598953427313791872, 18.710,  0.724, N
598906083889349632, 17.435,  1.556, N
598954629904633856, 19.620,  0.784, N
598965865538588288, 17.391,  3.088, N
598961437427795584, 15.506,  1.053, N
598942814449610624, 16.090,  0.743, N
598900070935141376, 16.281,  1.893, N
598946490941687424, 15.526,  0.794, N
598892438778089984, 17.264,  1.669, N
598898245573932416, 19.454,  1.496, N
598921163518890240, 18.356,  2.145, N
598945906826144768, 15.411,  1.058, N
598967446086575872, 18.194,  2.313, N
598895157492561792, 14.343,  0.954, N
598924672507743872, 14.951,  1.484, N
598963086695233408, 16.808,  1.032, N
598898554811567872, 18.969,  2.133, N
598943634788291584, 18.402,  2.480, N
598907179105947520, 19.255,  2.223, Y
598917555746307200, 17.845,  2.435, N
598877840184438016, 11.323,  0.704, N
598902884138625408, 17.813,  2.395, N
598935457170063616, 17.488,  2.325, N
598899001488184192, 15.820,  0.693, N
598911233554434304, 17.593,  2.606, N
598894607736756864, 19.696,  2.126, N
598912199922730880, 14.400,  1.191, N
598959337188321280, 18.915,  2.763, N
598885738628962432, 13.410,  0.759, Y
598874094972476928, 16.842,  3.022, N
598976413978320512, 17.649,  0.745, N
598894397283207168, 16.614,  0.725, N
598890037891519744, 14.810,  1.182, N
598960471059699200, 19.034,  1.000, N
598947448719301120, 19.219,  2.962, N
598903060232359424, 18.359,  1.416, N
598892339994034176, 19.108,  2.035, N
598960608498654464, 19.140,  1.329, N
598893984966352768, 16.403,  1.019, N
602001067387259264, 19.256,  2.034, N
601976809411790336, 18.149,  1.125, N
601980765077259904, 15.899,  0.993, N
601978875291651200, 15.430,  1.158, N
601978978370865664, 15.740,  0.997, N
602003305065582208, 18.707,  1.004, N
601971350508958592, 17.490,  2.570, N
602003648662968704, 16.602,  1.341, N
601986670656852736, 16.341,  2.067, N
601983960532887808, 17.008,  1.027, N
601974885266401536, 19.521,  2.338, N
601976607548923648, 19.152,  1.105, N
601980661998041472, 15.506,  0.778, N
601946916441482240, 19.127,  2.092, N
601981619775203200, 19.597,  2.361, N
602000174033669888, 14.787,  1.503, N
601981241818082560, 18.148,  1.629, N
602004056684542720, 19.612,  1.648, N
601972445724956160, 18.662,  0.937, N
601946302259692416, 15.213,  1.671, N
601971689810693888, 16.777,  1.396, N
601991107358476672, 17.477,  1.003, N
601985742943892864, 18.000,  0.937, N
604678824877817856, 18.027,  1.420, N
604730192686147456, 19.108,  2.095, N
604667589242745344, 18.526,  1.311, N
604633882340043776, 16.719,  0.984, N
604731910673008256, 18.528,  1.315, N
604683772680174848, 19.089,  1.413, N
604701884557255296, 15.274,  0.882, N
604627289565243136, 15.605,  0.933, N
604698860900256256, 18.405,  2.133, N
604681642376392448, 19.652,  2.075, N
604640341970876032, 19.492,  1.983, N
604723629976072832, 17.465,  2.623, N
604730403139991936, 18.533,  2.013, N
604690919505082496, 19.010,  1.734, N
604843549757852288, 18.885,  0.000, N
604698345504195456, 14.441,  0.872, N
604741084723200384, 18.210,  2.021, N
604666386651888768, 18.066,  2.027, N
604708305533442176, 16.911,  1.673, N
604679649511556480, 16.766,  0.658, N
604732391709356032, 19.238,  2.122, N
604680955181613312, 19.636,  2.234, N
604742356033537664, 17.282,  1.081, N
604696730596495488, 18.253,  2.033, N
604838391502118144, 19.180,  1.121, N
604649412941110656, 18.059,  1.108, N
604687453467095808, 15.343,  0.754, N
604713154551303168, 14.990,  1.185, N
604713532508424320, 16.074,  1.926, N
604691022584872832, 14.002,  0.648, N
604638349105354368, 18.339,  2.463, N
604731257838043648, 19.121,  0.844, N
604626293132819072, 17.587,  2.213, N
604641922518153728, 18.366,  1.289, N
604676492710484224, 17.389,  2.120, N
604677592222113664, 15.500,  1.090, N
604661267050851328, 18.350,  1.446, N
604675045306295808, 15.679,  1.216, N
604712222543629568, 17.954,  0.947, N
604711500989123584, 16.673,  1.527, Y
604675083961216512, 17.466,  1.283, N
604713738666938240, 13.632,  0.710, N
604631270999914112, 18.760,  1.779, N
604748162829334400, 17.565,  1.223, N
604748437707242240, 18.215,  3.092, N
604625773441109376, 19.175,  2.517, N
604728234181029248, 19.040,  1.407, N
604635256728887296, 19.196,  1.346, N
604748854319451008, 17.675,  1.204, N
604716070833589248, 18.267,  0.908, N
604700475807955968, 19.518,  2.604, N
604746930174103680, 16.903,  1.579, N
604701571024696192, 19.383,  2.092, N
604824510168046336, 18.470,  1.251, N
604699131483271424, 19.572,  0.773, N
604824510168047616, 19.388,  2.409, N
604699165843010176, 18.620,  1.653, N
604616809845091328, 13.693,  0.964, N
604730398844565888, 17.630,  0.872, N
604744628071637504, 18.827,  1.771, N
604735655884578176, 19.596,  2.469, N
604824441448557440, 18.901,  0.919, N
604739336671932288, 16.564,  1.179, N
604696039106124928, 16.068,  1.126, N
604699479375539072, 18.969,  1.196, N
604624777008684800, 19.895,  1.050, N
604695695508736128, 16.139,  1.118, N
604688587338466048, 15.347,  1.277, N
604640277546310528, 19.532,  1.041, N
604827950437228800, 15.767,  1.161, N
604733392437196160, 16.086,  0.807, N
604626842888624384, 15.423,  1.007, N
604738267224640896, 18.042,  0.983, N
604705453675144064, 19.499,  1.713, N
604731395276916992, 19.443,  0.603, N
604714838178536320, 13.168,  0.735, N
604700746390957952, 18.545,  0.872, N
604721400888553472, 19.598,  1.336, N
604842789548637056, 16.848,  1.266, N
604824823701042176, 18.828,  2.029, N
604737648749353088, 18.764,  0.842, N
604693569500523776, 16.757,  1.039, N
604839044337153664, 19.248,  2.167, N
604841586957792000, 18.262,  2.237, N
604678000243841664, 17.136,  1.895, N
604696726302145024, 17.722,  1.616, N
604704560321786368, 12.689,  0.710, Y
604725867653926528, 15.720,  2.217, N
604692676147324288, 14.471,  0.842, N
604720644974314752, 16.474,  0.896, N
604613060338538880, 19.571,  1.807, N
604643301203264896, 16.765,  0.784, N
604712432996796160, 15.788,  1.446, N
604671300094782848, 18.061,  1.214, N
604698650446791808, 14.978,  0.926, N
604738542102553984, 19.324,  2.523, N
604827602544563968, 16.407,  1.678, N
604705110077753984, 16.988,  1.190, N
604713223270780032, 17.687,  0.748, N
604824991204147712, 19.159,  0.950, N
604701266081960576, 19.526,  1.918, N
604718926987403264, 15.468,  2.189, N
604729441067312768, 16.323,  0.928, N
604685048285445248, 16.532,  1.415, N
604690752001962880, 14.525,  1.307, N
604696009041934592, 19.363,  1.612, N
604664634305233280, 18.065,  0.935, N
604743184962657024, 16.059,  1.590, N
604633366943969792, 18.319,  2.430, N
604639551696894336, 19.500,  0.852, N
604843270584977664, 18.355,  1.444, N
604843820340791808, 19.019,  1.983, N
604668138998557824, 19.638,  2.036, N
604633298224490112, 19.710,  0.729, N
604636356241211904, 17.966,  0.824, N
604699754253454080, 19.381,  0.821, N
604689923072662144, 17.120,  1.402, N
604937038310944000, 14.020,  1.009, N
604909206923481088, 17.437,  1.334, N
604907592015745792, 15.370,  1.280, Y
605010018396404736, 19.349,  2.462, N
605026274847479552, 17.970,  1.533, N
604946835132357120, 13.123,  0.757, Y
604987998099068160, 16.293,  1.256, N
604973635728426752, 14.868,  0.944, Y
604894711409586688, 18.884,  1.183, N
605026274847481472, 19.336,  2.172, N
604914983655018496, 12.518,  0.802, N
605000951720348288, 12.905,  0.768, N
604909142499704704, 15.155,  1.018, Y
604935565138361344, 16.938,  1.875, N
604934362547518080, 12.792,  1.102, N
604914433899407744, 19.493,  1.062, N
605013321226163712, 12.886,  0.826, N
604997584465950592, 17.783,  1.475, N
604979889200832384, 14.514,  0.930, N
604921821242942464, 13.713,  0.765, Y
604993667455854080, 18.928,  0.622, N
604948205226687360, 17.303,  1.860, N
604911268507711232, 10.977,  0.589, N
604937145686319744, 16.207,  0.997, N
604971058748013696, 17.152,  1.057, N
604999130654169728, 17.559,  1.818, N
604894299092732160, 13.940,  0.779, N
604966454543134720, 16.343,  1.371, Y
604920824810533376, 13.445,  0.757, Y
604897700706819584, 18.604,  2.767, N
604905633510610048, 14.707,  0.916, Y
604922817675316096, 14.981,  0.983, Y
604922817675315968, 18.973,  2.480, N
604911547681375872, 15.663,  1.002, N
604994870046701568, 16.291,  0.863, N
604897528908125568, 18.501,  2.146, N
605054067579960960, 13.132,  1.174, N
604992288770606208, 19.046,  1.297, N
605057709712224768, 14.111,  0.808, N
604956387139600384, 19.623,  2.053, N
604910001493155584, 12.614,  0.933, Y
605015034917426176, 18.439,  2.401, N
604962743691561472, 16.497,  1.410, Y
604909726615246080, 14.342,  0.832, Y
604890416442278272, 11.525,  0.910, N
604990368920963456, 15.027,  0.988, Y
605039773928686848, 16.361,  1.723, N
604933228676166656, 16.110,  1.330, N
604971402345381120, 13.630,  0.758, Y
604990437640442624, 16.526,  1.012, N
605041182677971456, 18.571,  1.822, N
604916697346488960, 17.655,  1.794, Y
604978102494447744, 12.671,  1.190, N
604979236365813120, 17.684,  0.696, N
604898319182097152, 16.443,  0.952, N
604950954005070976, 17.732,  1.760, N
605006101385360512, 19.085,  2.054, N
605060767728934784, 11.050,  0.683, N
604896738634133248, 18.880,  2.590, N
605007858027675008, 13.124,  1.280, N
604990124111268608, 18.847,  1.691, N
604892306227881856, 15.591,  1.128, Y
604919480485339264, 18.630,  2.455, N
604969306401373952, 16.954,  1.602, Y
605017341315574656, 19.087,  1.408, N
604917972951419392, 19.748,  0.856, N
604893165221338752, 11.743,  1.184, N
605059977455047040, 18.698,  1.922, N
604954080741267968, 19.470,  1.981, N
604980262862140288, 18.370,  2.005, N
604968236953708416, 19.237,  2.373, Y
604897047871749376, 12.550,  0.759, Y
604921408926071424, 14.837,  0.937, Y
604922164840316416, 15.988,  1.512, Y
604989819165171072, 18.662,  1.294, N
604920584292552832, 13.644,  0.773, Y
604920339478832000, 18.153,  0.965, N
604955523850177152, 15.019,  0.830, N
604903232624649344, 13.223,  0.768, Y
604935904439616896, 16.940,  0.855, N
604985657341136128, 19.559,  2.626, N
604938103462984320, 19.600,  2.785, N
604900793082196352, 19.549,  2.380, N
605034482528969984, 18.862,  2.524, N
604904499639351936, 17.203,  1.112, N
604898005648763136, 18.460,  1.916, N
604984042433374464, 18.785,  2.399, N
605051731117664384, 16.023,  0.801, N
604895428668355200, 18.066,  2.260, Y
604934186452690944, 19.661,  2.145, N
605009438575652864, 18.555,  2.554, N
604918793290571264, 19.776,  2.085, N
604920030241180672, 16.337,  1.405, Y
604931888646374272, 14.626,  0.892, N
604897288389930880, 17.853,  2.073, Y
604938790657651968, 19.337,  0.632, N
604939065535565568, 19.392,  1.500, N
605034138931581568, 15.330,  1.185, N
605008437848422912, 19.733,  0.871, N
605039984382667264, 15.047,  0.761, N
604892821623939712, 17.381,  1.060, N
604916598562883456, 17.762,  2.111, Y
605024247622891008, 15.819,  1.070, N
604893955495305088, 13.167,  0.681, N
604934667489033216, 19.419,  2.009, N
605006036961554304, 18.599,  2.677, N
605064478580808064, 18.043,  2.108, N
605000401964512896, 16.419,  1.409, Y
604981293654296704, 18.622,  0.913, N
605000401964512256, 17.007,  2.092, N
605020296253030016, 18.819,  2.382, N
604998924495758592, 19.858,  1.186, N
604928998132194176, 17.749,  1.114, N
604983423958078464, 18.017,  0.895, N
604997172149101312, 16.789,  1.576, Y
605005418486272896, 14.057,  0.821, Y
604920756091231744, 10.845,  1.249, Y
604954802295780352, 18.329,  1.734, N
604903576222015488, 16.105,  1.279, Y
604953599704921856, 19.323,  1.992, N
604922886394970240, 16.921,  1.566, Y
605031871188837888, 19.647,  1.223, N
604918625787414144, 15.810,  1.159, N
605001462821192960, 17.560,  2.012, N
604924393927734528, 12.620,  0.926, Y
604915563475144832, 15.418,  0.968, N
604980709538743552, 17.290,  1.083, N
604850176892397824, 18.176,  1.365, N
605030840396683904, 13.421,  0.936, N
604918316549769728, 13.829,  0.780, Y
604996106997220480, 18.788,  2.094, N
604936316756484992, 18.578,  0.917, N
604906599878984832, 15.741,  1.323, Y
604916839081021824, 18.835,  0.728, N
604931472033361280, 19.649,  2.337, N
604907076619776640, 16.590,  1.475, Y
604945014066435072, 12.362,  1.420, N
605015898206509568, 19.365,  1.163, N
604920275054846336, 19.213,  2.237, N
604987581486427904, 18.208,  1.897, N
604953981957905024, 19.265,  0.665, N
605004765651225856, 16.679,  1.032, N
604899826720145024, 14.880,  0.961, Y
605056610200668544, 17.946,  0.876, N
604899654921447168, 19.370,  2.102, N
604918522708195584, 12.663,  1.160, N
604944464310631680, 19.623,  1.838, N
604925115481737088, 18.928,  2.677, N
605009503000305152, 17.896,  2.282, N
604954733576301056, 18.762,  1.934, N
605004834370703744, 18.855,  2.212, N
604948686262313984, 18.716,  2.182, Y
604977587098272768, 13.217,  0.718, Y
604962984209526400, 14.784,  1.041, Y
605036033012354304, 19.206,  2.893, N
604891923975033216, 18.310,  0.703, N
605024213263156352, 17.432,  0.709, N
605056232243539072, 19.045,  2.047, N
